driver,opponent,gap,speed_delta,tyre_delta,drs,opponent_weakness,pressure_level,corner_factor,success
VER,SAI,0.299990402221174,3.8829937118471927,15,0,0.30407474626590353,0.14800655407120944,0.8460288686417792,0
LEC,HAM,1.1547990911597568,11.84985520364326,-2,1,0.7143010909069691,0.4009835026889529,0.4904835576811022,0
HAM,NOR,1.1764918949506973,-3.4358789445137106,-1,0,0.7014356698938051,0.8404664073522174,0.6043584925263921,0
HAM,SAI,1.0219567219380767,0.2626734916335738,14,1,0.5706925513741253,0.5024349980456172,0.6874176244245724,1
SAI,SAI,1.1725623059138206,15.22559100729191,-9,0,0.2701314292090743,0.6296894606465434,0.3968848728796312,0
NOR,LEC,1.2842900155488248,-1.326951910405731,5,1,0.17761457458967156,0.8300794764731124,0.676081323631313,0
HAM,VER,0.9590457599324418,3.566128663063038,9,0,0.15139086068570073,0.7990357523359046,0.6407939918050722,0
VER,HAM,0.22404659955755069,16.616473046453503,-4,1,0.5741568533143022,0.5014563004324087,0.6645274670991572,1
SAI,VER,0.7826789335340951,-1.1268672214139337,17,1,0.7600282553142401,0.45011704212608167,0.4913839201636903,0
LEC,HAM,0.2087090685402471,-2.9315791095452526,-9,1,0.78666434542474,0.3717540947836697,0.4063499058332937,0
SAI,HAM,0.6705602434454031,7.113449877000271,-10,1,0.47089765947475987,0.6752155545303129,0.2776657505671919,1
LEC,VER,0.6699490847758787,2.5604877819634098,8,0,0.7274170394453736,0.32958943957723463,0.7597010822407144,0
SAI,SAI,0.19241378179633822,9.085209112096353,17,1,0.8575041570728189,0.2999100851447201,0.586680037225343,1
SAI,HAM,0.5883487475572711,15.095122262086878,-7,0,0.3201360899904544,0.3849999156830241,0.455481756877996,0
SAI,VER,0.2553973383078408,-1.571287796181421,13,0,0.4183682771046058,0.24177204550303363,0.8551967253684891,0
LEC,HAM,1.231529294012911,9.517477113857124,11,1,0.8451831940773445,0.6560958527566139,0.13827105000563106,0
LEC,NOR,1.426763236350259,7.637719009746598,16,0,0.37058477385382793,0.5929925194644898,0.7801375561640381,0
SAI,SAI,0.20124306536111405,-1.3980303496700108,-9,0,0.831101032257437,0.4863028272926749,0.898066074356778,0
HAM,LEC,1.437161290208382,10.59996213822456,14,0,0.8848358898035726,0.41226062340924374,0.809553688706294,0
NOR,HAM,0.8316072390714432,1.8410104465192911,3,1,0.6294485828595398,0.8272500343173852,0.7483492684925003,0
NOR,NOR,0.5193919491354234,7.195857963600313,-9,0,0.7535122316033347,0.12329902799128423,0.3994447947250597,0
NOR,LEC,0.2076069053866289,-2.943191893073453,18,0,0.6996364513768683,0.7152861948058393,0.2850513458098348,0
LEC,LEC,0.800873975298585,6.489601430340576,4,1,0.6596274060924191,0.821527657399111,0.6878804163996809,0
LEC,HAM,1.2123217622870481,2.661586701070508,1,1,0.34554485838498605,0.4570836635439408,0.34366029303085477,0
HAM,VER,1.0899210681733773,15.559530279633858,-6,0,0.14567547032635497,0.5405523931765174,0.24083174572397656,0
NOR,HAM,0.17031641604956327,-3.5755318250657933,17,1,0.3744413860157205,0.8555709503056304,0.7292207096828731,0
NOR,NOR,0.2020625695150649,5.465181872958248,9,0,0.6335487881631253,0.26982201222841157,0.3500349217893778,0
SAI,LEC,0.6640225956856919,6.4607856032859505,18,0,0.1820233585822411,0.516107878227748,0.8315533835898707,0
LEC,HAM,0.5134066916671206,13.125151907477969,-4,0,0.10953438638259368,0.47977690170257037,0.7725061158553003,0
NOR,VER,0.42533805227846694,9.357189377255274,13,1,0.21175389808235093,0.3067141182962961,0.7781122636074042,1
HAM,HAM,0.493406298472199,11.680308429854525,10,0,0.6725887411286363,0.7548745842984864,0.717255780844661,0
HAM,SAI,1.2248758406156384,14.426232141293903,-1,1,0.8782349613251552,0.8196804758105887,0.8047051390197894,1
NOR,VER,1.4009192750845954,16.55507434145472,3,1,0.8864517596918564,0.7255460638305671,0.7445975137424962,1
LEC,NOR,0.667143772338593,2.8468874180617627,3,0,0.49518331931215037,0.25628716867888673,0.5820090908597829,0
HAM,LEC,1.3685554029854958,8.450567634097574,-6,1,0.795481840793878,0.16939890840110527,0.33665817486549054,0
SAI,HAM,0.5500939817470347,16.002701960979998,7,1,0.6894611646012033,0.5843555882442739,0.8105673545713192,1
HAM,VER,0.7670117808813082,19.736278274126413,13,1,0.5008321895876827,0.14567580840790714,0.7724828982185535,1
VER,SAI,0.4164405969423996,17.23798277609408,3,1,0.5582084263640694,0.6382607108464674,0.4783034577684361,1
VER,VER,0.9966664590461816,4.2866815656094195,-9,1,0.20978171729349687,0.5243393762617942,0.13126294880156417,0
LEC,SAI,1.4705735612447324,-0.12083706953373963,15,0,0.8501291684932737,0.6302285861949309,0.6108349819215309,0
NOR,NOR,0.94489033446073,7.234813435164718,1,1,0.38154381658542147,0.5721366189197953,0.14047748294126539,0
